blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Longitude,Latitude
158C,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,158C RIVERVALE CRES,103.907145829717,1.38818825958938
158D,RIVERVALE CRES,18,2001,Y,N,N,Y,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,158D RIVERVALE CRES,103.907241901937,1.38841932024871
159,ANG MO KIO AVE 4,4,1981,Y,Y,N,N,N,N,AMK,23,0,0,23,0,0,0,0,0,0,0,0,0,159 ANG MO KIO AVE 4,103.839858129785,1.37479893193043
159,BEDOK STH AVE 3,13,1984,Y,Y,N,Y,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,159 BEDOK STH AVE 3,103.945624497023,1.31904563538918
159,BISHAN ST 13,4,1987,Y,N,N,N,N,N,BH,20,0,0,0,0,0,20,0,0,0,0,0,0,159 BISHAN ST 13,103.855776492186,1.34681399053573
159,BT BATOK ST 11,3,1984,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,159 BT BATOK ST 11,103.742708636413,1.34857537953675
159,HOUGANG ST 11,14,1997,Y,Y,N,N,N,N,HG,104,0,0,0,78,26,0,0,0,0,0,0,0,159 HOUGANG ST 11,103.879517231789,1.35144832512017
159,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,107,0,0,0,47,60,0,0,0,0,0,0,0,159 JLN TECK WHYE,103.756463742103,1.38021644657731
159,LOR 1 TOA PAYOH,12,1971,Y,N,N,Y,N,N,TP,154,0,0,154,0,0,0,0,0,0,0,0,0,159 LOR 1 TOA PAYOH,103.845601223103,1.3307454292856
159,MEI CHIN RD,2,2009,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,159 MEI CHIN RD,103.802903871889,1.29323624443735
159,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,159 PASIR RIS ST 13,103.961284660576,1.36374403779246
159,RIVERVALE CRES,1,2001,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,159 RIVERVALE CRES,103.907562174604,1.38832549680239
159,SIMEI RD,4,1988,Y,N,N,N,N,N,TAP,32,0,0,0,20,12,0,0,0,0,0,0,0,159 SIMEI RD,103.959861576671,1.34480182914055
159,TAMPINES ST 12,12,1983,Y,N,N,Y,N,N,TAP,132,0,0,0,132,0,0,0,0,0,0,0,0,159 TAMPINES ST 12,103.946051539375,1.35104130847402
159,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,159 WOODLANDS ST 13,103.774587099483,1.43367896562385
159,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,159 YISHUN ST 11,103.834028314438,1.43279272238885
159,YUNG PING RD,20,1994,Y,N,N,N,N,N,JW,74,0,0,0,0,0,74,0,0,0,0,0,0,159 YUNG PING RD,103.72238572895,1.32928599309236
159A,HOUGANG ST 11,6,1996,N,Y,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,159A HOUGANG ST 11,103.879314590828,1.35209060355776
159A,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,96,0,0,0,78,18,0,0,0,0,0,0,0,159A RIVERVALE CRES,103.907289614514,1.38786019069673
16,BEDOK STH RD,1,2012,N,N,Y,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,16 BEDOK STH RD,103.935539171613,1.32055221938711
16,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,16 CANTONMENT CL,103.840260930929,1.27391992612498
16,COMPASSVALE LINK,2,2014,N,N,N,Y,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,16 COMPASSVALE LINK,103.896033837093,1.3842187595196
16,DAKOTA CRES,3,1958,Y,N,N,N,N,N,GL,12,0,0,0,0,0,0,0,0,0,0,12,0,16 DAKOTA CRES,103.884888897347,1.30617081988265
16,EUNOS CRES,12,1976,Y,Y,N,N,N,N,GL,152,0,0,150,0,2,0,0,0,0,0,0,0,16 EUNOS CRES,103.904449779612,1.32299431214867
16,GHIM MOH RD,14,1976,Y,N,N,Y,N,N,QT,208,0,0,0,0,0,0,0,0,0,208,0,0,16 GHIM MOH RD,103.788085613356,1.30940810453696
16,HOUGANG AVE 3,20,1975,Y,N,N,N,N,N,HG,76,0,0,0,0,76,0,0,0,0,0,0,0,16 HOUGANG AVE 3,103.891046555478,1.36282221723956
16,JLN TENTERAM,22,1999,Y,N,N,N,N,N,KWN,154,0,0,0,118,36,0,0,0,0,0,0,0,16 JLN TENTERAM,103.85955995036,1.32813370856146
16,JOO SENG RD,18,1983,Y,N,N,N,N,N,TP,68,0,0,0,17,51,0,0,0,0,0,0,0,16 JOO SENG RD,103.880345921024,1.33647717186602
16,MARSILING LANE,14,1975,Y,N,N,Y,N,N,WL,260,0,41,0,0,0,0,0,0,0,219,0,0,16 MARSILING LANE,103.777878520479,1.44229782292057
16,MARINE TER,16,1974,Y,N,N,N,N,N,MP,270,0,16,0,0,0,0,0,0,0,254,0,0,16 MARINE TER,103.914041662117,1.30437184984083
16,ST. GEORGE'S RD,4,1984,Y,N,N,N,N,N,KWN,24,0,0,8,16,0,0,0,0,0,0,0,0,16 ST. GEORGE'S RD,103.862360297674,1.32435125421461
16,TAMAN HO SWEE,9,1963,Y,N,N,N,N,N,BM,78,0,9,66,3,0,0,0,0,0,0,0,0,16 TAMAN HO SWEE,103.831614592325,1.2880016960752
16,TECK WHYE LANE,12,1978,Y,Y,N,N,N,N,CCK,141,0,0,118,20,3,0,0,0,0,0,0,0,16 TECK WHYE LANE,103.754911815576,1.37842710387364
16,TELOK BLANGAH CRES,14,1974,Y,Y,N,N,N,N,BM,178,0,0,174,0,4,0,0,0,0,0,0,0,16 TELOK BLANGAH CRES,103.821504615515,1.27805365232333
16,TOH YI DR,13,1987,Y,N,N,N,N,N,BT,96,0,0,0,54,42,0,0,0,0,0,0,0,16 TOH YI DR,103.772605679864,1.33940868079894
16,UPP BOON KENG RD,16,1974,Y,Y,N,N,N,N,KWN,273,0,0,266,0,7,0,0,0,0,0,0,0,16 UPP BOON KENG RD,103.871651573593,1.31543175817283
16A,GHIM MOH RD,4,2004,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,16A GHIM MOH RD,103.787647149462,1.30963789364735
16A,MARINE TER,4,2004,N,N,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,16A MARINE TER,103.914244395351,1.30409469220821
16A,TELOK BLANGAH CRES,6,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,16A TELOK BLANGAH CRES,103.821150540637,1.27757228318115
160,ANG MO KIO AVE 4,1,2009,N,N,Y,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,160 ANG MO KIO AVE 4,103.838977213825,1.37428262453942
160,BEDOK STH AVE 3,13,1985,Y,N,N,N,N,N,BD,72,0,0,0,0,0,72,0,0,0,0,0,0,160 BEDOK STH AVE 3,103.945202877473,1.31925982986372
160,BISHAN ST 13,4,1987,Y,N,N,N,N,N,BH,16,0,0,0,0,0,16,0,0,0,0,0,0,160 BISHAN ST 13,103.856353905694,1.34692766254311
160,BT BATOK ST 11,13,1983,Y,Y,N,N,N,N,BB,120,0,0,72,48,0,0,0,0,0,0,0,0,160 BT BATOK ST 11,103.742035794953,1.34888490439686
160,HOUGANG ST 11,14,1996,Y,N,N,N,N,N,HG,80,0,0,0,36,44,0,0,0,0,0,0,0,160 HOUGANG ST 11,103.879078569569,1.35202640347162
160,JLN TECK WHYE,18,1996,Y,N,N,N,N,N,CCK,136,0,0,0,102,34,0,0,0,0,0,0,0,160 JLN TECK WHYE,103.756442998925,1.38079449708347
160,LOR 1 TOA PAYOH,12,1971,Y,Y,N,N,N,N,TP,176,0,50,0,0,0,0,0,0,0,126,0,0,160 LOR 1 TOA PAYOH,103.845020058262,1.33094394405829
160,MEI LING ST,20,1970,Y,Y,N,N,N,N,QT,226,0,0,166,57,2,0,0,0,0,0,1,0,160 MEI LING ST,103.804229821165,1.29209690708572
160,PASIR RIS ST 13,8,1993,Y,N,N,N,N,N,PRC,51,0,0,0,0,0,51,0,0,0,0,0,0,160 PASIR RIS ST 13,103.962306880543,1.36429559341709
160,PUNGGOL CTRL,1,2004,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,160 PUNGGOL CTRL,103.91523939182,1.39540050236203
160,RIVERVALE CRES,7,2001,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,160 RIVERVALE CRES,103.907774786956,1.38717425030481
160,SIMEI RD,11,1988,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,160 SIMEI RD,103.959675912667,1.34517037107871
160,TAMPINES ST 12,12,1983,Y,N,N,Y,N,N,TAP,88,0,0,0,12,76,0,0,0,0,0,0,0,160 TAMPINES ST 12,103.945183618846,1.35070236635392
160,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,132,0,0,66,66,0,0,0,0,0,0,0,0,160 WOODLANDS ST 13,103.774921567416,1.43333328424957
160,YISHUN ST 11,12,1984,Y,Y,N,N,N,N,YS,101,0,0,81,20,0,0,0,0,0,0,0,0,160 YISHUN ST 11,103.833430136379,1.43242172081036
160,YUNG PING RD,19,1995,Y,N,N,N,N,N,JW,68,0,0,0,0,0,68,0,0,0,0,0,0,160 YUNG PING RD,103.721502089885,1.32913047297773
160A,JLN TECK WHYE,5,1997,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,160A JLN TECK WHYE,103.757079964941,1.38049639723272
160A,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,98,0,0,0,36,62,0,0,0,0,0,0,0,160A PUNGGOL CTRL,103.915708237158,1.39531209903572
160B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,98,0,0,0,36,62,0,0,0,0,0,0,0,160B PUNGGOL CTRL,103.916000677606,1.3952252892359
161,ANG MO KIO AVE 4,2,1981,N,Y,N,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,161 ANG MO KIO AVE 4,103.839549130658,1.37416445374568
161,BEDOK STH AVE 3,4,1985,Y,N,N,N,N,N,BD,20,0,0,0,0,0,20,0,0,0,0,0,0,161 BEDOK STH AVE 3,103.945783265384,1.31947081810974
161,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,98,0,0,0,4,94,0,0,0,0,0,0,0,161 BISHAN ST 13,103.856411840501,1.34759183482171
161,BT BATOK ST 11,13,1984,Y,Y,N,N,N,N,BB,120,0,0,72,48,0,0,0,0,0,0,0,0,161 BT BATOK ST 11,103.742050806952,1.34846915807481
161,BT MERAH CTRL,4,1980,Y,Y,N,N,N,N,BM,57,0,0,52,3,1,0,0,0,0,0,1,0,161 BT MERAH CTRL,103.816006111441,1.28391229397444
161,HOUGANG ST 11,14,1996,Y,N,N,N,N,N,HG,149,0,0,0,115,34,0,0,0,0,0,0,0,161 HOUGANG ST 11,103.878702628192,1.35253849426887
161,JLN TECK WHYE,5,2022,N,N,N,Y,Y,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,161 JLN TECK WHYE,103.758203987241,1.38012990422531
161,LOR 1 TOA PAYOH,12,1971,Y,N,N,Y,N,N,TP,176,0,59,0,0,0,0,0,0,0,117,0,0,161 LOR 1 TOA PAYOH,103.845003635197,1.33050932305378
161,MEI LING ST,20,1970,Y,N,N,N,N,N,QT,227,0,0,168,57,1,0,0,0,0,0,1,0,161 MEI LING ST,103.803508038366,1.29154391563021
161,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,30,0,0,0,0,0,30,0,0,0,0,0,0,161 PASIR RIS ST 13,103.961935535722,1.36374401411064
161,RIVERVALE CRES,1,2001,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,161 RIVERVALE CRES,103.908633427499,1.38757674258661
161,SIMEI RD,4,1988,Y,N,N,N,N,N,TAP,32,0,0,0,20,12,0,0,0,0,0,0,0,161 SIMEI RD,103.960120896288,1.34535115701675
161,TAMPINES ST 12,11,1983,Y,N,N,N,N,N,TAP,160,0,0,50,110,0,0,0,0,0,0,0,0,161 TAMPINES ST 12,103.945978324355,1.35000084839602
161,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,161 WOODLANDS ST 13,103.773674041501,1.43333488963202
161,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,110,0,0,0,16,94,0,0,0,0,0,0,0,161 YISHUN ST 11,103.833132900961,1.4327862752601
161,YUNG PING RD,19,1995,Y,N,N,Y,N,N,JW,82,0,0,0,0,0,82,0,0,0,0,0,0,161 YUNG PING RD,103.721585931129,1.32977632869248
161A,JLN TECK WHYE,22,2022,Y,N,N,N,N,N,CCK,168,0,126,42,0,0,0,0,0,0,0,0,0,161A JLN TECK WHYE,103.759125161219,1.37973257708917
161A,LOR 1 TOA PAYOH,4,1998,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,161A LOR 1 TOA PAYOH,103.844948797753,1.33022073819476
161A,MEI LING ST,3,2004,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,161A MEI LING ST,103.803531000768,1.29206340797753
161A,PUNGGOL CTRL,19,2002,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,161A PUNGGOL CTRL,103.915018227869,1.39581610035603
161B,JLN TECK WHYE,31,2023,Y,N,N,N,N,N,CCK,119,0,0,0,119,0,0,0,0,0,0,0,0,161B JLN TECK WHYE,103.758553846182,1.37983908650066
161B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,161B PUNGGOL CTRL,103.915305978671,1.39572273025553
161C,JLN TECK WHYE,31,2023,Y,N,N,N,N,N,CCK,287,0,126,42,119,0,0,0,0,0,0,0,0,161C JLN TECK WHYE,103.758352607594,1.38049970002909
162,ANG MO KIO AVE 4,1,2009,N,N,Y,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,162 ANG MO KIO AVE 4,103.838863921122,1.3741075702016
162,BEDOK STH RD,4,1985,Y,N,N,N,N,N,BD,20,0,0,0,0,0,20,0,0,0,0,0,0,162 BEDOK STH RD,103.946053142494,1.31967414684941
162,BISHAN ST 13,4,1987,Y,N,N,N,N,N,BH,24,0,0,0,0,0,24,0,0,0,0,0,0,162 BISHAN ST 13,103.855948520053,1.34757959539738
162,BT BATOK ST 11,10,1984,Y,N,N,N,N,N,BB,146,0,0,90,54,0,2,0,0,0,0,0,0,162 BT BATOK ST 11,103.741887681534,1.3476807502065
162,BT MERAH CTRL,8,1980,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,162 BT MERAH CTRL,103.81746608298,1.28383730148701
162,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,124,0,0,0,63,61,0,0,0,0,0,0,0,162 JLN TECK WHYE,103.757683733859,1.38086551927932
162,MEI LING ST,12,1969,Y,Y,N,N,N,N,QT,100,0,0,100,0,0,0,0,0,0,0,0,0,162 MEI LING ST,103.802856952057,1.29225467139033
162,PUNGGOL CTRL,5,2002,N,N,N,Y,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,162 PUNGGOL CTRL,103.914305697501,1.39612532626633
162,RIVERVALE CRES,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,162 RIVERVALE CRES,103.907868304843,1.39088032859517
162,SIMEI RD,11,1988,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,162 SIMEI RD,103.959934930653,1.34571936968925
162,TAMPINES ST 12,11,1983,Y,N,N,Y,N,N,TAP,80,0,0,0,12,68,0,0,0,0,0,0,0,162 TAMPINES ST 12,103.947139796649,1.34990496411198
162,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,108,0,0,0,20,88,0,0,0,0,0,0,0,162 WOODLANDS ST 13,103.773134083234,1.43302886817123
162,YISHUN ST 11,15,2011,Y,N,N,Y,N,N,YS,392,0,0,0,0,0,0,0,0,294,98,0,0,162 YISHUN ST 11,103.832397917463,1.43305540741239
162,YUNG PING RD,18,1995,Y,N,N,N,N,N,JW,65,0,0,0,0,0,65,0,0,0,0,0,0,162 YUNG PING RD,103.722091489776,1.32964834399546
162A,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,99,0,0,0,37,62,0,0,0,0,0,0,0,162A PUNGGOL CTRL,103.914250161058,1.39636616023321
162A,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,68,34,0,0,0,0,0,0,0,162A RIVERVALE CRES,103.907636739734,1.39035961258595
162B,PUNGGOL CTRL,19,2002,Y,N,N,N,N,N,PG,99,0,0,0,37,62,0,0,0,0,0,0,0,162B PUNGGOL CTRL,103.914537839865,1.39627216146094
162B,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,68,34,0,0,0,0,0,0,0,162B RIVERVALE CRES,103.908076555691,1.39035967745112
162C,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,162C RIVERVALE CRES,103.908484894878,1.39002955034112
163,ANG MO KIO AVE 4,4,1981,Y,Y,N,N,N,N,AMK,84,0,0,84,0,0,0,0,0,0,0,0,0,163 ANG MO KIO AVE 4,103.838176471398,1.37354853919927
163,BEDOK STH RD,13,1984,Y,Y,N,N,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,163 BEDOK STH RD,103.946626870712,1.3197279369589
163,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,98,0,0,0,4,94,0,0,0,0,0,0,0,163 BISHAN ST 13,103.856274981004,1.34802295169562
163,BT MERAH CTRL,4,1980,N,Y,Y,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,163 BT MERAH CTRL,103.816939544137,1.28388120820457
163,BT BATOK ST 11,13,1983,Y,N,N,Y,N,N,BB,120,0,0,72,48,0,0,0,0,0,0,0,0,163 BT BATOK ST 11,103.742658130106,1.34814949552612
163,GANGSA RD,25,1997,Y,N,N,N,N,N,BP,96,0,0,0,48,48,0,0,0,0,0,0,0,163 GANGSA RD,103.764450950694,1.37626324137774
163,JLN TECK WHYE,22,1997,Y,N,N,Y,N,N,CCK,88,0,0,0,0,0,88,0,0,0,0,0,0,163 JLN TECK WHYE,103.756925824414,1.3809102767137
163,LOR 1 TOA PAYOH,12,1972,Y,Y,N,N,N,N,TP,131,0,0,130,0,1,0,0,0,0,0,0,0,163 LOR 1 TOA PAYOH,103.84410502428,1.33206060664774
163,SIMEI RD,11,1988,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,163 SIMEI RD,103.959200557679,1.34600508966501
163,STIRLING RD,12,1969,Y,Y,N,Y,N,N,QT,100,0,0,96,0,3,0,0,0,0,0,1,0,163 STIRLING RD,103.802632277067,1.29187643649549
163,TAMPINES ST 12,11,1983,Y,N,N,Y,N,N,TAP,120,0,0,0,120,0,0,0,0,0,0,0,0,163 TAMPINES ST 12,103.947459140714,1.34953223099799
163,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0,163 WOODLANDS ST 13,103.773984220509,1.43300314047395
163,YUNG PING RD,19,1995,Y,Y,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0,163 YUNG PING RD,103.722565513663,1.33003579972894
163A,GANGSA RD,5,1997,N,Y,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,163A GANGSA RD,103.764324809037,1.37721649157408
163A,PUNGGOL CTRL,19,2003,Y,N,N,Y,N,N,PG,98,0,0,0,36,62,0,0,0,0,0,0,0,163A PUNGGOL CTRL,103.914059779581,1.39550060247735
163A,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,163A RIVERVALE CRES,103.908816898252,1.38955889926807
163A,YUNG PING RD,5,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,163A YUNG PING RD,103.722234320588,1.33017639971765
163B,GANGSA RD,1,1997,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,163B GANGSA RD,103.764631637235,1.37676282343844
163B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,98,0,0,0,36,62,0,0,0,0,0,0,0,163B PUNGGOL CTRL,103.913772153731,1.39563022035357
163B,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,68,0,0,0,34,34,0,0,0,0,0,0,0,163B RIVERVALE CRES,103.908650220784,1.38919549974865
163C,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,34,68,0,0,0,0,0,0,0,0,163C RIVERVALE CRES,103.9082928215,1.38965895052743
164,BEDOK STH RD,12,1985,Y,N,N,N,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,164 BEDOK STH RD,103.94657031077,1.32011535001947
164,BISHAN ST 13,22,1987,Y,Y,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,164 BISHAN ST 13,103.856094684689,1.34846352425067
164,BT MERAH CTRL,4,1980,Y,Y,N,N,N,N,BM,3,0,0,3,0,0,0,0,0,0,0,0,0,164 BT MERAH CTRL,103.816756914621,1.28340675598635
164,BT BATOK ST 11,13,1984,Y,Y,N,N,N,N,BB,130,0,0,77,51,0,2,0,0,0,0,0,0,164 BT BATOK ST 11,103.742831711054,1.34771697477219
164,GANGSA RD,25,1997,Y,N,N,N,N,N,BP,96,0,0,0,48,48,0,0,0,0,0,0,0,164 GANGSA RD,103.764884247788,1.37647171774719
164,JLN TECK WHYE,22,1997,Y,N,N,N,N,N,CCK,90,0,0,0,0,0,90,0,0,0,0,0,0,164 JLN TECK WHYE,103.756362638551,1.38115926308689
164,PUNGGOL CTRL,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,164 PUNGGOL CTRL,103.914453980581,1.39572658648854
164,RIVERVALE CRES,7,2015,N,N,N,Y,Y,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,164 RIVERVALE CRES,103.907598607934,1.38930506623143
164,SIMEI RD,11,1988,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,164 SIMEI RD,103.958432281147,1.34607302489279
164,STIRLING RD,12,1969,Y,Y,N,N,N,N,QT,104,0,0,101,0,3,0,0,0,0,0,0,0,164 STIRLING RD,103.802513058468,1.29151824833554
164,TAMPINES ST 12,11,1983,Y,Y,N,N,N,N,TAP,153,0,0,47,106,0,0,0,0,0,0,0,0,164 TAMPINES ST 12,103.946000691097,1.3496215142655
164,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0,164 WOODLANDS ST 13,103.7742800268,1.433002949163
164,YUNG KUANG RD,5,2017,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,164 YUNG KUANG RD,103.721499256737,1.33043562620076
164A,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,51,51,0,0,0,0,0,0,0,164A RIVERVALE CRES,103.907273221559,1.39007029696728
164A,STIRLING RD,1,2005,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,164A STIRLING RD,103.802278771591,1.29170183707309
164A,YUNG KUANG RD,19,2017,Y,N,N,N,N,N,JW,72,0,0,0,36,36,0,0,0,0,0,0,0,164A YUNG KUANG RD,103.721875506696,1.33018740882956
164B,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,68,34,0,0,0,0,0,0,0,0,164B RIVERVALE CRES,103.907293906792,1.3896935721541
164C,RIVERVALE CRES,18,2015,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,164C RIVERVALE CRES,103.907856160943,1.38983290258257
165,BEDOK STH RD,12,1984,Y,Y,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,165 BEDOK STH RD,103.946089973664,1.32030892324763
165,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,165 BISHAN ST 13,103.856194448527,1.3491982286049
165,BT BATOK WEST AVE 8,10,1984,Y,N,N,Y,N,N,BB,130,0,0,0,130,0,0,0,0,0,0,0,0,165 BT BATOK WEST AVE 8,103.741974986591,1.34731985631578
165,BT MERAH CTRL,8,1980,Y,Y,N,N,N,N,BM,4,0,0,3,1,0,0,0,0,0,0,0,0,165 BT MERAH CTRL,103.816692798132,1.28305589307332
165,GANGSA RD,25,1997,Y,N,N,N,N,N,BP,143,0,0,0,71,72,0,0,0,0,0,0,0,165 GANGSA RD,103.765123697174,1.37685096970547
165,HOUGANG AVE 1,13,1996,Y,N,N,Y,N,N,HG,132,0,0,0,132,0,0,0,0,0,0,0,0,165 HOUGANG AVE 1,103.887795306397,1.3502542591897
165,SIMEI RD,11,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,68,52,0,0,0,0,0,0,0,165 SIMEI RD,103.959248804134,1.34553016120065
165,STIRLING RD,12,1970,Y,N,N,N,N,N,QT,107,0,0,104,0,3,0,0,0,0,0,0,0,165 STIRLING RD,103.801916448458,1.29076405683553
165,TAMPINES ST 12,11,1983,Y,N,N,N,N,N,TAP,100,0,0,0,16,84,0,0,0,0,0,0,0,165 TAMPINES ST 12,103.945859451023,1.34925962313654
165,TECK WHYE CRES,5,2012,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,165 TECK WHYE CRES,103.753939006148,1.38292232427838
165,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,90,0,0,0,16,74,0,0,0,0,0,0,0,165 WOODLANDS ST 13,103.774926546572,1.43297209045375
165,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,123,0,0,72,50,1,0,0,0,0,0,0,0,165 YISHUN RING RD,103.831783821967,1.43577180513264
165,YUNG KUANG RD,1,2017,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,165 YUNG KUANG RD,103.721434810152,1.33093310643787
165A,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,165A PUNGGOL CTRL,103.914754330362,1.39499896632261
165A,TECK WHYE CRES,15,2012,Y,Y,N,Y,N,N,CCK,290,0,0,0,0,0,0,0,0,173,117,0,0,165A TECK WHYE CRES,103.753517098194,1.38273704594211
165A,YUNG KUANG RD,20,2017,Y,Y,N,N,N,N,JW,76,0,0,0,38,38,0,0,0,0,0,0,0,165A YUNG KUANG RD,103.721913762657,1.33072542257431
165B,PUNGGOL CTRL,19,2003,Y,N,N,N,N,N,PG,109,0,0,0,37,72,0,0,0,0,0,0,0,165B PUNGGOL CTRL,103.914467126167,1.39512803214592
